id,age,color,latitude,longitude,date,location,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from
39A-PM-1014-02,Adult,Gray,40.797636800391500,-73.959764277842700,2018-10-14,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,False,False
13A-PM-1014-03,Adult,Gray,40.777103558929800,-73.974569135301800,2018-10-14,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
10B-AM-1006-02,Juvenile,Gray,40.774417496507200,-73.974870641558400,2018-10-06,Above Ground,High in a tree,False,False,True,False,False,,False,False,False,False,False,False,True,False
38B-AM-1019-01,Adult,Gray,40.796940951013300,-73.959720596632400,2018-10-19,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
9G-PM-1007-06,Adult,Gray,40.771970323517800,-73.971086588091000,2018-10-07,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,False
40B-AM-1019-02,Juvenile,Gray,40.798273789699800,-73.958535640774000,2018-10-19,Ground Plane,,True,True,False,False,False,,False,False,False,False,True,False,False,False
35D-PM-1013-04,Juvenile,Gray,40.793412394152800,-73.958770180151000,2018-10-13,,,False,False,False,False,False,,False,False,False,False,False,False,False,False
10G-PM-1017-10,Adult,Gray,40.772388908037700,-73.970727405575500,2018-10-17,Ground Plane,,False,True,False,False,False,playing (with #9),False,False,False,False,False,False,True,False
13C-AM-1010-04,Adult,Gray,40.776404378292400,-73.972006506661800,2018-10-10,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
32C-PM-1013-12,Adult,Gray,40.792158440043000,-73.961806463915300,2018-10-13,Ground Plane,,True,False,False,False,True,,False,False,False,False,True,True,False,False
37F-PM-1014-01,,Gray,40.794566905444900,-73.955443239329500,2018-10-14,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
31D-PM-1006-04,Adult,Gray,40.790786197111000,-73.961378052254200,2018-10-06,Above Ground,,False,False,False,True,False,,False,False,False,False,False,False,True,False
15I-PM-1012-03,Adult,Gray,40.775995869679000,-73.964690143232800,2018-10-12,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
19C-PM-1018-04,Adult,Gray,40.781803817227500,-73.969082832517900,2018-10-18,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
10F-PM-1019-12,Adult,Black,40.772473633538000,-73.970877586443300,2018-10-19,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,True
18C-PM-1018-01,,Black,40.780813953822200,-73.969105065601300,2018-10-18,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
7B-AM-1008-11,Adult,Gray,40.772849403874400,-73.976843463508400,2018-10-08,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
40E-AM-1014-02,Adult,Gray,40.797089500793100,-73.955381181043400,2018-10-14,Ground Plane,,True,False,False,False,True,,False,False,False,False,True,False,True,False
38B-AM-1019-05,Adult,Gray,40.796385229901200,-73.958846841309400,2018-10-19,Above Ground,,False,False,True,False,False,sitting still,False,True,False,False,False,False,False,False
3B-AM-1010-09,Juvenile,Gray,40.769300175476900,-73.978813817296200,2018-10-10,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
19B-AM-1019-02,Juvenile,Gray,40.781527747958800,-73.970016203407300,2018-10-19,Ground Plane,,True,False,False,True,False,posing,False,False,False,False,False,False,True,True
41B-AM-1010-07,Adult,Cinnamon,40.799097380414900,-73.957052877042700,2018-10-10,Above Ground,,False,False,False,False,False,,True,False,False,True,False,True,False,False
4G-AM-1006-02,,Gray,40.768125791152300,-73.973548953792800,2018-10-06,Above Ground,tree,False,False,False,False,False,sitting in tree,False,False,False,False,False,False,True,False
12F-PM-1007-04,Adult,Gray,40.774307042343500,-73.969550796515500,2018-10-07,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
3B-AM-1010-08,Juvenile,Gray,40.769370813387300,-73.978710506965700,2018-10-10,Above Ground,,False,False,True,False,False,together w/ #7,False,False,False,False,False,False,True,False
17H-PM-1007-02,Adult,Gray,40.777780600695100,-73.965165488799100,2018-10-07,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False
38G-PM-1020-01,Adult,Gray,40.794127259979700,-73.953769129875200,2018-10-20,Ground Plane,,True,False,False,False,False,,False,False,False,True,False,False,False,True
4D-PM-1008-06,Adult,Cinnamon,40.769172532697600,-73.976483997306800,2018-10-08,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False
3G-PM-1013-01,Adult,Gray,40.767366261101500,-73.973777361331100,2018-10-13,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
15H-PM-1008-03,Adult,Gray,40.776040284284500,-73.965796978969000,2018-10-08,Ground Plane,lawn moving east over Park path,False,False,False,False,False,not sure walk-pause-walk,False,False,False,False,False,False,True,False
14G-PM-1013-01,Adult,Gray,40.775418657964700,-73.967933634179300,2018-10-13,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,False
5D-AM-1020-01,Adult,,40.769642060286000,-73.976110706535300,2018-10-20,Above Ground,,False,False,False,False,True,,False,False,False,False,False,False,False,False
5C-AM-1006-02,Adult,Cinnamon,40.770967798324700,-73.977161468661600,2018-10-06,Above Ground,,True,False,True,True,False,,False,False,False,False,False,False,True,False
42H-AM-1019-02,Adult,Gray,40.797310683395100,-73.951074758630100,2018-10-19,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
38A-PM-1013-03,Adult,Gray,40.797352274423700,-73.959801584280600,2018-10-13,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
7G-PM-1018-05,Adult,Gray,40.770369262137100,-73.971872910167600,2018-10-18,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
31A-AM-1010-05,Adult,Gray,40.791353212914800,-73.963877457954900,2018-10-10,Ground Plane,,False,False,False,True,True,jumping,False,False,False,True,True,False,True,False
22C-AM-1013-03,Juvenile,Cinnamon,40.783710369690600,-73.967953816334100,2018-10-13,Ground Plane,,False,False,False,True,True,eating (mushroom),False,False,False,False,False,False,False,True
36F-PM-1012-04,Adult,Gray,40.793605550816200,-73.956472410404800,2018-10-12,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
30D-AM-1017-02,Adult,Gray,40.789243193420900,-73.961364341802500,2018-10-17,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
5C-AM-1006-03,Adult,Gray,40.770996130945700,-73.977082441225200,2018-10-06,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
13H-PM-1010-05,Adult,Gray,40.774649280633300,-73.967764618717100,2018-10-10,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
10F-PM-1019-02,Juvenile,Gray,40.772550600678900,-73.971076019686800,2018-10-19,Ground Plane,"Behind fence, grass",True,False,False,False,False,,False,False,False,False,True,False,False,True
5I-PM-1008-01,Adult,Black,40.767690260354300,-73.971129849113200,2018-10-08,Above Ground,in tree by arsenal - climbing,False,False,True,True,False,,False,False,False,True,False,False,False,False
16D-PM-1010-13,Adult,Gray,40.778354779522200,-73.970275580514100,2018-10-10,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
21G-AM-1014-07,Adult,Gray,40.780974790083300,-73.963883716034100,2018-10-14,Above Ground,,False,True,True,False,False,,False,False,False,False,False,False,False,False
22B-PM-1014-05,,Gray,40.783847264481500,-73.968367485157000,2018-10-14,Ground Plane,,False,False,False,True,False,eating (eats with head tilted far to the right (tooth issue?)),False,False,False,False,False,False,False,False
3D-AM-1006-08,Adult,Cinnamon,40.767989509396300,-73.977257656124400,2018-10-06,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,True,False,False
39H-AM-1007-01,Adult,Gray,40.794991170239200,-73.951963991880400,2018-10-07,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
6D-PM-1020-01,Adult,Gray,40.770241150230800,-73.975427036898400,2018-10-20,Ground Plane,Baseball field,False,False,False,False,True,,False,False,False,False,False,False,True,False
12E-PM-1018-06,Juvenile,Cinnamon,40.774870290921800,-73.971232730851200,2018-10-18,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
14D-PM-1019-04,Adult,Gray,40.777305309965700,-73.971231871264300,2018-10-19,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,False
3E-PM-1008-03,Adult,Gray,40.768240452890300,-73.976120994541900,2018-10-08,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
17F-PM-1020-03,Adult,Gray,40.778775228705500,-73.967181612203000,2018-10-20,Above Ground,,False,False,True,True,False,,False,False,False,False,False,False,False,False
22D-PM-1012-04,Adult,Gray,40.783938431855400,-73.966570914673800,2018-10-12,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
8A-AM-1013-03,Juvenile,,40.773239946362600,-73.977027355352500,2018-10-13,Above Ground,fence,True,True,True,True,False,playing tag together,False,False,False,False,False,True,False,False
7E-AM-1006-03,Adult,Gray,40.771373256751200,-73.973709170783100,2018-10-06,Ground Plane,under a tree,False,False,False,True,False,,False,False,False,False,False,False,False,False
42G-PM-1014-03,Adult,Cinnamon,40.797507629981100,-73.952059249634900,2018-10-14,Above Ground,on fence,True,False,False,False,False,prancing,False,False,False,False,False,False,False,True
28C-PM-1006-02,Adult,Gray,40.788734086777300,-73.963842266151000,2018-10-06,Ground Plane,Near rock,True,False,False,False,False,,False,False,False,False,False,False,False,True
2D-AM-1007-03,Adult,Gray,40.767642119030900,-73.977568173145900,2018-10-07,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
32E-AM-1007-10,Adult,Black,40.790588782698300,-73.959815530091300,2018-10-07,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
12C-AM-1013-03,Adult,Gray,40.775329452564400,-73.972866077962200,2018-10-13,Ground Plane,,False,False,False,False,True,burying,False,False,False,False,False,False,True,False
8F-PM-1012-04,Adult,Gray,40.771426023663600,-73.972416242971000,2018-10-12,Above Ground,,False,False,False,False,False,,False,False,False,False,False,False,False,False
2H-AM-1006-02,Adult,Gray,40.765996319658100,-73.973149806487200,2018-10-06,Ground Plane,,False,True,True,False,False,,False,False,False,False,False,True,False,False
36I-AM-1017-05,Adult,Gray,40.792416723444100,-73.952780817453400,2018-10-17,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,True
32B-AM-1017-03,Adult,Gray,40.792152486821100,-73.962418458603100,2018-10-17,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,True,True,True
37E-PM-1006-04,Adult,Cinnamon,40.794940135088200,-73.956834309322800,2018-10-06,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
12B-AM-1007-02,Adult,Gray,40.775813425788100,-73.974140137784400,2018-10-07,Ground Plane,,False,True,False,False,False,,False,False,False,True,False,False,True,False
4E-PM-1008-08,Adult,Gray,40.768321169425700,-73.975357427993600,2018-10-08,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,True
14A-PM-1014-01,Adult,Gray,40.778633837989600,-73.973726607091900,2018-10-14,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,True
15F-PM-1010-07,Adult,Gray,40.776740959734100,-73.967895656898000,2018-10-10,Above Ground,on fence,True,False,False,False,False,,False,False,False,False,False,False,False,True
9B-PM-1013-07,Juvenile,Gray,40.774203567420900,-73.976094225243700,2018-10-13,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
8C-PM-1013-05,Adult,Gray,40.772595740884100,-73.975846490513300,2018-10-13,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False
6B-PM-1017-04,Adult,Gray,40.771770879422100,-73.976708051217700,2018-10-17,Ground Plane,,True,True,False,False,True,,False,False,False,False,False,False,False,False
5D-AM-1020-02,Adult,Gray,40.770357313139800,-73.976025647755800,2018-10-20,Ground Plane,,False,False,True,False,True,small jumps,False,False,False,False,False,False,False,False
40A-AM-1010-04,Adult,Gray,40.798263245686600,-73.959023660208500,2018-10-10,Ground Plane,bottom great hill,False,False,False,False,True,,False,False,False,True,False,False,True,True
4E-AM-1020-01,Adult,Gray,40.768561902976500,-73.975477880847100,2018-10-20,Above Ground,,False,False,True,False,False,sitting very still,False,False,False,False,False,False,True,False
32E-AM-1007-01,Adult,Gray,40.790344302972500,-73.959764877578900,2018-10-07,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
32E-PM-1017-04,Adult,Gray,40.790707388827700,-73.958941433924200,2018-10-17,Ground Plane,treed area,False,False,False,True,True,,False,False,False,False,False,False,False,True
2D-PM-1012-02,Adult,Gray,40.768093156679700,-73.977980566809100,2018-10-12,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,True,False,False
6F-PM-1008-05,Adult,Cinnamon,40.769458462011400,-73.973311766354100,2018-10-08,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
10B-PM-1014-02,Adult,Gray,40.774328412311800,-73.975172940369400,2018-10-14,Above Ground,gingko tree by traffic light in front of Strawberry Fields,False,False,False,False,True,,False,False,False,False,True,False,False,False
3C-PM-1008-02,Adult,Cinnamon,40.768491863863900,-73.978633929573500,2018-10-08,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
7F-AM-1008-02,Adult,Gray,40.770302266930800,-73.972674766600200,2018-10-08,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
38D-AM-1017-02,Adult,Gray,40.796422108787900,-73.957081757909200,2018-10-17,Ground Plane,,False,False,False,False,False,hiding in log,False,False,False,False,False,False,True,False
10C-PM-1013-04,,Gray,40.774962859746500,-73.974420668782000,2018-10-13,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
26I-PM-1010-02,Adult,Gray,40.784759155849100,-73.958962705656100,2018-10-10,Ground Plane,,False,False,False,False,True,hiding food,False,False,False,False,True,False,True,False
10A-AM-1006-03,Juvenile,Cinnamon,40.775164077652000,-73.976224660019700,2018-10-06,Ground Plane,Bridle Path lawn,False,False,False,True,False,,False,False,False,False,False,False,False,False
1B-AM-1012-07,Adult,Cinnamon,40.767682513438400,-73.980066911579200,2018-10-12,Above Ground,on tree trunk,False,True,True,False,False,,False,False,False,False,False,False,True,False
9A-PM-1010-04,,Cinnamon,40.774131657411300,-73.976798124308000,2018-10-10,Above Ground,,True,False,True,False,False,,False,False,False,False,False,False,True,False
3D-AM-1006-03,Juvenile,Cinnamon,40.768403599675800,-73.977331705446400,2018-10-06,Ground Plane,on top [of] a big rock/boulder in the area,True,False,True,False,False,climbing (rock),False,False,False,False,False,True,False,False
37H-AM-1018-03,Adult,Gray,40.793256416332800,-73.953433342563300,2018-10-18,Above Ground,in a tree with red berries,False,False,False,True,False,,False,True,False,False,False,False,False,True
